"","score","text","created"
"1481",1,"Want to work at Lowe's Stores? We're #hiring in #Gilford, NH! Click for details: https://t.co/dXBojQZUKa #Labor #Job #Jobs","2016-04-18:10"
"1482",0,"#Transportation #Job in #Oxford, AL: Delivery Driver at Lowe's Stores https://t.co/oMuAmlVFCv #Jobs #Hiring","2016-04-18:10"
"1483",0,"Lowes Gift Card ($175.00) - Bid Now! Only $158.5 https://t.co/QHow8eKnLt https://t.co/Hx1CThHcqo","2016-04-18:10"
"1484",0,"@fran_bates can't walk on my foot but I will be fine<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> need some help text me <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> x","2016-04-18:10"
"1485",0,"@LiamPMcCausland Alex Lowes is riding the factory WSBK at the minute might be in with a shout for that seat","2016-04-18:10"
"1486",1,"@MotoGPTipster Other Q's worth thinking: Who'll partner Sam Lowes, Who will Suzuki have? Where will Cal be? Where will VDMark be?","2016-04-18:10"
"1487",1,"Interested in a #CustomerService #job near #Silverthorne, CO? This could be a great fit: https://t.co/yMIRAuVwCn #Hiring","2016-04-18:10"
"1488",2,"RT @IrisByLowes: Checked out Care Service yet? It helps monitor loved ones, so you know they’re doing well. https://t.co/s6JIRbcPUS https:/…","2016-04-18:10"
"1489",1,"Want to work at Lowe's Stores? We're #hiring in #Pittsboro, NC! Click for details: https://t.co/7jEphsHvvx #Transportation #Job #Jobs","2016-04-18:10"
"1490",0,"@amyklobuchar Josh worked at Lowes https://t.co/4mMCOzwZcU  
Ment.ill no hope -&gt; suicide:
https://t.co/4YM6NGBMZ4","2016-04-18:10"
"1491",0,"Load Puller - Overnight - Lowe's Stores: (#Simpsonville, SC) https://t.co/wmR5F7NmHL #Transportation #Job #Jobs #Hiring","2016-04-18:10"
"1492",1,"Lowes leads as top four split by 4 points: After three rounds, four riders have emerged as title favourites in... https://t.co/43OYs2Fu6w","2016-04-18:10"
"1493",1,"Lowes leads as top four split by 4 points - https://t.co/fqHX28kSO2 - #Moto2 https://t.co/rxnj02b1EG","2016-04-18:10"
"1494",2,"Checked out Care Service yet? It helps monitor loved ones, so you know they’re doing well. https://t.co/s6JIRbcPUS https://t.co/YNQJbMrO1t","2016-04-18:10"
"1495",0,"Seasonal Employee: Outside Lawn &amp; Garden,  Lowe’s  – Owensboro, KY https://t.co/bwqv5ZvU0b","2016-04-18:10"
"1496",0,"We're #hiring! Click to apply: Cashier- Seasonal - https://t.co/EVMasogVBj #CustomerService #Muncie, IN #Job #Jobs","2016-04-18:10"
"1497",-1,"RT @megannburtonn: You're just dumb if you break up with brooke lowes that girls fine af","2016-04-18:10"
"1498",0,"#CustomerService #Job alert: Store Seasonal Employee Inside Lawn and Garden | Lowe's Stores | #WestHazleton, PA https://t.co/IfttBXobPF","2016-04-18:10"
"1499",0,"Here is one of Shelby Lowes Pages, Yall check him out https://t.co/puZqU8NFjR","2016-04-18:10"
"1500",0,"Parrilla de #MotoGP 2017:
Yamaha: Rossi - XXX
Honda: XXX - XXX
Ducati: Lorenzo - XXX
Suzuki: XXX - XXX
Aprilia: Lowes - XXX
KTM: Smith - XXX","2016-04-18:10"
"1501",0,"Heres another short sample of whats going to be on Shelby Lowes new Album, You can pre=order his new CD if you... https://t.co/MCsztXSWm6","2016-04-18:10"
"1502",0,"@alfranken Josh worked at Lowes https://t.co/4mMCOzwZcU  Ment.ill no hope then suicide:  https://t.co/4YM6NGBMZ4","2016-04-18:10"
"1503",-1,"@Lowes i waited over 20 minutes for a sales associate calling into Lowes to place order. i hung up.","2016-04-18:10"
"1504",0,"Happy birthday to my post man from the Lowes basketball days @Wwilson_73 #ballislife <ed><U+00A0><U+00BC><ed><U+00BF><U+0080>","2016-04-18:10"
"1505",0,"$16.4M Verdict Drills Lowe's in Slip and Fall Head Injury Trial https://t.co/rD5iVb6Cd6","2016-04-18:10"
"1506",3,"RT @healthforyouths: Yes @Lowes it was big fun thanks to your awesome team! They were wonderful. Looking forward to Part 2 in May! Thank yo…","2016-04-18:10"
"1507",0,"#MotoGP 2017:

Honda: (XXX, XXX)

Yamaha: (ROSSI, XXX)

Ducati: (LORENZO, XXX)

Suzuki: (XXX, XXX)

Aprilia: (LOWES, XXX)

KTM: (SMITH, XXX)","2016-04-18:10"
"1508",3,"@BluetoothSIG Beacons revolutionize online-to-offline leading customers to products at stores like @Target @Lowes https://t.co/C94UzChVXu","2016-04-18:10"
"1509",-1,"It only takes a second to stand up against animal abuse. Sign and share please!!
https://t.co/laFeInkAbU https://t.co/vphMj571wF","2016-04-18:10"
"1510",1,"It is officially grilling season! Check out @Lowes for an awesome selection of grills: https://t.co/gvJMMAyAQy","2016-04-18:10"
"1511",0,"Workflow (at @Lowes Home Improvement in Richmond, VA) https://t.co/93gRq1nvWF","2016-04-18:10"
"1512",1,"Can you recommend anyone for this #job? CSA Front End P/T - https://t.co/QPfPZXeh4I #WestJordan, UT #Retail #Hiring","2016-04-18:10"
"1513",0,"Clasificación #Moto2
1º Lowes 47 puntos
2º Rins 46
3º Zarco 45
4º Luthi 43
5º Aegerter 35
6º Folger 27
7º Corsi 26 https://t.co/m1B5cPOGN9","2016-04-18:10"
"1514",1,"Interested in a #Sales #job near #Kentwood, MI? This could be a great fit: https://t.co/AaVqdlYkmZ #Hiring","2016-04-18:10"
"1515",0,"#NewHudson, MI #CustomerService #Job: Assembler Store Seasonal Employee at Lowe's Stores https://t.co/huEIAg1bsJ #Jobs #Hiring","2016-04-18:10"
"1516",0,"Brooke lowes is my spirit animal","2016-04-18:10"
"1517",0,"finally got around to calling Lowes","2016-04-18:10"
"1518",0,"@RepKevinYoder Josh worked a Lowes https://t.co/4mMCOzwZcU  Ment.ill no hope then suicide: https://t.co/4YM6NGBMZ4","2016-04-18:10"
"1519",1,"Want to work in #Morristown, TN? View our latest opening: https://t.co/OgP3YRF6Bv #Sales #Job #Jobs #Hiring","2016-04-18:10"
"1520",1,"Interested in a #CustomerService #job near #Anderson, IN? This could be a great fit: https://t.co/OYMCpTcIGP #Hiring","2016-04-18:10"
"1521",0,"$14,000 at Lowes <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>","2016-04-18:10"
"1522",0,"We're #hiring! Read about our latest #job opening here: Store Seasonal Employee- Lumber/Millwork - https://t.co/bhrUDAYGTn #Greeley, CO","2016-04-18:10"
"1523",0,"#Innovative Lowes Foods eCircular Bridges the Gap Between Print and #Digital #CustomerExperiences https://t.co/q8gJQrbmxI","2016-04-18:10"
"1524",0,"I'm at @Lowes Home Improvement in South Bend, IN https://t.co/DNOyRRaTG9","2016-04-18:10"
"1525",1,"Lowe's to create 130 jobs in Abbotsford. We're very excited to open up soon! Article: https://t.co/xqV5RcQoOA via @BlackPressMedia","2016-04-18:10"
"1526",-1,"You're just dumb if you break up with brooke lowes that girls fine af","2016-04-18:10"
"1527",0,"Beautifying East Point today for Great American Cleanup #cleanYOURblock! @Lowes #KAB2016 https://t.co/fO0QIkgXgh","2016-04-18:10"
"1528",0,"@TrahanAbby no im being serious infront of lowes","2016-04-18:10"
"1529",0,"We're #hiring! Read about our latest #job opening here: Department Manager - PSA - https://t.co/v5uFyXArtF #Bedford, IN #CustomerService","2016-04-18:10"
"1530",0,"See our latest #Rochester, MN #job and click to apply: Garden Customer Service Associate (Seasonal) - https://t.co/GOMRKzVDrz #Hiring","2016-04-18:10"
"1531",-2,"It would be fucking bomb if lowes closed for the day","2016-04-18:10"
"1532",0,"Store Seasonal Employee - Lowe's Stores: (#Nampa, ID) https://t.co/HC4luYS2Y5 #CustomerService #Job #Jobs #Hiring","2016-04-18:10"
"1533",0,"Lot Attendant (Full Time) - Lowe's Stores: (#Westminster, CO) https://t.co/2c75oKiExu #RealEstate #Job #Jobs #Hiring","2016-04-18:10"
"1534",1,"This #Clerical #job might be a great fit for you: Customer Service Associate I - https://t.co/T4ikuF6B7P #Charlotte, NC #Hiring","2016-04-18:10"
"1535",2,"Why not have a spontaneous rehearsal? It is like having tons of little inside jokes wth my character.
#actorslife","2016-04-18:10"
"1536",0,"#Murray, UT #SkilledTrade #Job: Plumbing Store Seasonal Employee $10-$12 DOE at Lowe's Stores https://t.co/rBPBHVqsB0 #Jobs #Hiring","2016-04-18:10"
"1537",1,"RT @cscscience: Get ready for the Flutter-By Butterfly Habitat, scheduled to open on May 15.  Sponsored by: Alex Lee, Lowes... https://t.co…","2016-04-18:10"
"1538",0,"#Retail #Job in #BannerElk, NC: Store Seasonal Employee at Lowe's Stores https://t.co/WZDGUJJZq2 #Jobs #Hiring","2016-04-18:10"
"1539",-1,"Walmart is deader than dead right now holy fuck. I can only imagine how dead lowes will be","2016-04-18:10"
"1540",0,"Lowes Foods: Tell Lowes Foods to Stop Caging Hens - Sign the Petition! https://t.co/Tk9AtjtMAb via @Change","2016-04-18:10"
"1541",1,"Interested in a #Labor #job near #Clovis, NM? This could be a great fit: https://t.co/8LAhbFvPHK #Hiring","2016-04-18:10"
"1542",0,"In your script every day and your character seeps into your life. Every conversation that relates to a line sparks a rehearsal. #actorslife","2016-04-18:10"
"1543",1,"Interested in a #CustomerService #job near #Plainville, CT? This could be a great fit: https://t.co/gfwJVHm28Z #Hiring","2016-04-18:10"
"1544",0,"Drinking milk of magnesium is the worse thing to drink when you go heartburn. Omg just like drinking chalk (urgh)<ed><U+00A0><U+00BD><ed><U+00B9><U+008A>","2016-04-18:10"
"1545",0,"We're #hiring! Read about our latest #job opening here: Weekend Salesfloor Associate - https://t.co/zPAQ3Rm0LQ #Owatonna, MN #Sales","2016-04-18:10"
"1546",1,"@jerdlngr the corgi I saw in a shopping cart in Lowes said you're great! Don't ask me how he knew, I don't question these things","2016-04-18:10"
"1547",0,"I just checked in at Lowes Super S with #mPLUSPlaces Download today!  https://t.co/Pq0xKyZtVR","2016-04-18:10"
"1548",1,"Interested in a #Labor #job near #CoeurdAlene, ID? This could be a great fit: https://t.co/qOnou9o1y9 #Hiring","2016-04-18:10"
"1549",0,"We're #hiring! Click to apply: Assistant Store Manager - https://t.co/LCmE2yJK9p #BusinessMgmt #NorthAugusta, SC #Job #Jobs","2016-04-18:10"
"1550",0,"[Lowes] Deck screws $34.99/1200 or 1600 pcs https://t.co/zbOqNRmfS3 https://t.co/AUAOmy1A8j","2016-04-18:10"
"1551",0,"I'm at @Lowes Home Improvement in Shakopee, MN https://t.co/80kxJEtC0r","2016-04-18:10"
"1552",0,"Lowe's Stores #Labor #Job: Receiver/Stocker, weekday mornings, Tues-Thurs, 4a-10a (#Riverton, UT) https://t.co/sAUYRap0Cm #Jobs #Hiring","2016-04-18:10"
"1553",1,"I just screamed in Home Depot that Lowes probably has better customer service bc weve been waiting for someone to cut rope for 15 mins....","2016-04-18:10"
"1554",1,"Want to work at Lowe's Stores? We're #hiring in #Rochester, NY! Click for details: https://t.co/FDJAonUq1t #Sales #Job #Jobs","2016-04-18:09"
"1555",1,"Can you recommend anyone for this #Retail #job? https://t.co/3cTDoWvw9k #FortWayne, IN #Hiring","2016-04-18:09"
"1556",0,"#MondayMotivation: Stop the presses w/ a #DIY media wall organizer. Project details: https://t.co/unwx4Cua5r https://t.co/wzPKF68qhC","2016-04-18:09"
"1557",0,"Daisy Lowe and Rita Ora Partying at Daisy Lowes House in London - July 2015 https://t.co/8uYwWNKF2F #DaisyLowe","2016-04-18:09"
"1558",0,"<ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD><ed><U+00A0><U+00BD><ed><U+00B1><U+00AD> https://t.co/nCHIkM9pqW","2016-04-18:09"
"1559",1,"@cmazzocato Thank you for your feedback, Catherine. We hope you have a great day!","2016-04-18:09"
"1560",0,"Join the Lowe's Stores team! See our latest #Sales #job opening here: https://t.co/L3zMNIAXwf #Champaign, IL #Hiring","2016-04-18:09"
"1561",1,"Can you recommend anyone for this #SupplyChain #job? https://t.co/ZyXsEAlRDr #Cheyenne, WY #Hiring","2016-04-18:09"
"1562",0,"https://t.co/geZnCKT6QU contest 100 at LOWES","2016-04-18:09"
"1563",1,"Can you recommend anyone for this #CustomerService #job? https://t.co/z89lGmX9Jx #Zionsville, IN #Hiring","2016-04-18:09"
"1564",1,"Want to work at Lowe's Stores? We're #hiring in #Indianapolis, IN! Click for details: https://t.co/4YXxdoDwGF #Retail #Job #Jobs","2016-04-18:09"
"1565",0,"Lowe's Stores #Labor #Job: Store Seasonal Employee - )Overnight Stocking 9pm to 530am) (#ElPaso, TX) https://t.co/DInC1rxP3b #Jobs #Hiring","2016-04-18:09"
"1566",0,"LOWES YMMV: BOSCH or HITACHI 2-Pack 18-Volt 3.0-Amp Hours Lithium Power Tool Batteries $59ea (was $149):  
   
 https://t.co/kC5LCZmBmp","2016-04-18:09"
"1567",0,"Store Seasonal Employee - Lowe's Stores: (#Snellville, GA) https://t.co/HPeqpYbCTZ #CustomerService #Job #Jobs #Hiring","2016-04-18:09"
"1568",1,"Another Dividend Duopoly: Home Depot And Lowe's: The Home Depot-Lowe's duopoly in the home improvement segment... https://t.co/3zsLivz1vW","2016-04-18:09"
"1569",1,"Another Dividend Duopoly: Home Depot And Lowe's: The Home Depot-Lowe's duopoly in the home improvement segment... https://t.co/yHV2unBxQK","2016-04-18:09"
"1570",1,"Another Dividend Duopoly: Home Depot And Lowe's: The Home Depot-Lowe's duopoly in the home improvement segment... https://t.co/TaBrUgztNh","2016-04-18:09"
"1571",2,"I got a quick unload &amp; got to see a happy turtle @Lowes  so this day is starting off right https://t.co/h7PeRN2Rnr","2016-04-18:09"
"1572",0,"They have koi fish &amp; turtles @Lowes  garden center #winterhaven Love them https://t.co/IIGj77UzHV","2016-04-18:09"
"1573",2,"#HR alert: HR Coordinator PT (Must be available to work everyother Saturday) | Lowe's Stores | #Bradenton, FL https://t.co/GYPSwvwiah","2016-04-18:09"
"1574",0,"Hi @Lowes turtle :-) #turtles https://t.co/cc1mLWaNlg","2016-04-18:09"
"1575",0,"Another Dividend Duopoly: Home Depot And Lowe's - Seeking Alpha https://t.co/CRXWChQzys #homeimprovement","2016-04-18:09"
"1576",0,"Lowe's Stores: Store Seasonal Employee (#Foley, AL) https://t.co/JWtdUw0PoH #CustomerService #Job #Jobs #Hiring","2016-04-18:09"
"1577",0,"W-530am Pole to Pole @ Town Hall
 Th-630am HSPD Run
 Th-630pm @bombshellbeer
 F-1130am DRC Lunch Run @ SECU
 Sa-7am Long Run Lowes Foods","2016-04-18:09"
"1578",0,"RT @greatdeals2bid4: Lowes coupon $10 off $50 and $25 off $250 #BuyNOW $1.29 #deal #ebay coupons https://t.co/ardeNRKxQk","2016-04-18:09"
"1579",0,"#Sales #Job in #Appleton, WI: Customer Service Sales Floor/Garden at Lowe's Stores https://t.co/Sbzop0PNs5 #Jobs #Hiring","2016-04-18:09"
"1580",0,"Lowes Coupons 10% Off Home Improve Purchase Depot. Exp 06/15/16. SAVE$$$ https://t.co/FjbUIkQlLD https://t.co/rl4gOELDDN","2016-04-18:09"
"1581",0,"RT @CentricDigital: How @Lowes @Volvo &amp; @Dior are using #virtualreality to impact #customerexperience https://t.co/xU780nUg35 https://t.co/…","2016-04-18:09"
"1582",1,"Interested in a #CustomerService #job near #Carmel, IN? This could be a great fit: https://t.co/nTy1OromqB #Hiring","2016-04-18:09"
"1583",1,"Can you recommend anyone for this #job? Customer Service Associate I - https://t.co/z17vK9ZsyB #Scarborough, ME #CustomerService #Hiring","2016-04-18:09"
"1584",0,"Llegar a @Lowes y escuchar en el sonido ambiental ""Si hay Dios"" de @AlejandroSanz es señal de que hoy será un buen dia","2016-04-18:09"
"1585",0,"Lowes coupon $10 off $50 and $25 off $250 #BuyNOW $1.29 #deal #ebay coupons https://t.co/ardeNRKxQk","2016-04-18:09"
"1586",0,"See our latest #Greenville, SC #job and click to apply: Customer Service Associate II - Weekday Team - https://t.co/8TWbK05tHk #Hiring","2016-04-18:09"
"1587",0,"#IT #Job in #Mooresville, NC: Sr. Infrastructure Engineer Consultant (eCommerce) at Lowe's Corporate https://t.co/nFgqBwXJGA #Jobs #Hiring","2016-04-18:09"
"1588",0,"#Lumberton, NJ #Labor #Job: Part-Time Lumber Night Stocker at Lowe's Stores https://t.co/CTA82KBRGK #Jobs #Hiring","2016-04-18:09"
"1589",0,"Lowe's Stores #CustomerService #Job: Store Seasonal Employee (#Bartonsville, PA) https://t.co/8XHxh53bPw #Jobs #Hiring","2016-04-18:09"
"1590",1,"Want to work in #KansasCity, MO? View our latest opening: https://t.co/mylIEbvFcD #Sales #Job #Jobs #Hiring","2016-04-18:09"
"1591",0,"Lowes coupon $10 off $50 and $25 off $250 #BuyNOW $1.29 #deal #ebay coupons https://t.co/EIkZ80i2w5","2016-04-18:09"
"1592",1,"Want to work at Lowe's Distribution? We're #hiring in #Findlay, OH! Click for details: https://t.co/p0fCvN1uCg #SupplyChain #Job #Jobs","2016-04-18:09"
"1593",0,"We're #hiring! Click to apply: Sales Specialist Appliances - https://t.co/sCwJYB4rgf #Sales #AransasPass, TX #Job #Jobs","2016-04-18:09"
"1594",0,"We're #hiring! Click to apply: Indoor Season Customer Service Associate (Seasonal) - https://t.co/Syv4i66cSV #Job #Rochester, MN #Jobs","2016-04-18:09"
"1595",0,"Lowe's Stores: Cashier - Seasonal (#Indianapolis, IN) https://t.co/u9zaCgETyD #CustomerService #Job #Jobs #Hiring","2016-04-18:09"
"1596",0,"#CustomerService #Job alert: Facility Service Associate | Lowe's Stores | #Savannah, GA https://t.co/QmQwL8KwPk #Jobs #Hiring","2016-04-18:09"
"1597",-1,"@sian_lowes <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> r u okay?!? You crazy kid X","2016-04-18:09"
"1598",2,"I love helping out the elderly people thats what makes my job more meaning at Lowes","2016-04-18:09"
"1599",0,"#Lowes_Canada: $41.99: Deck screws 34.99/1200 or 1600 pcs https://t.co/WBvTt466AG https://t.co/cKwyjBNJRi","2016-04-18:09"
"1600",0,"@WriterRyan @dannyboi965 I keep one of these next to my bed. https://t.co/iQVwqkeI2q","2016-04-18:09"
"1601",1,"This #CustomerService #job might be a great fit for you: Customer Service Associate I - https://t.co/wVwUqpmn4E #Delavan, WI #Hiring","2016-04-18:09"
"1602",0,"#Nashville, TN #Sales #Job: Sales Specialist Flooring at Lowe's Stores https://t.co/RDh2y3jMZY #Jobs #Hiring","2016-04-18:09"
"1603",0,"Lowe's Stores #CustomerService #Job: Head Cashier (#Naperville, IL) https://t.co/h2yM4QhZOB #Jobs #Hiring","2016-04-18:09"
"1604",0,"Join the Lowe's Stores team! See our latest #CustomerService #job opening here: https://t.co/00AWY8BMtJ #Snellville, GA #Hiring","2016-04-18:09"
"1605",1,"Want to work in #Plainville, CT? View our latest opening: https://t.co/7PMB7yUQHm #CustomerService #Job #Jobs #Hiring","2016-04-18:09"
"1606",0,"#CustomerService #Job alert: Loader- Seasonal | Lowe's Stores | #Muncie, IN https://t.co/uJFDi6rwRR #Jobs #Hiring","2016-04-18:09"
"1607",0,"Lowe's Stores #CustomerService #Job: Store Seasonal Employee (#Warsaw, IN) https://t.co/Jziivkp0It #Jobs #Hiring","2016-04-18:09"
"1608",0,"Join the Lowe's Stores team! See our latest #Retail #job opening here: https://t.co/V8RGwtU4Rm #Centerville, OH #Hiring","2016-04-18:09"
"1609",0,"#CustomerService #Job in #ManchesterTownship, NJ: Electrical Pro at Lowe's Stores https://t.co/09AvlSzP4Z #Jobs #Hiring","2016-04-18:09"
"1610",0,"Facility Service Associate - Lowe's Stores: (#Florence, SC) https://t.co/LtoTro4xlX #SkilledTrade #Job #Jobs #Hiring","2016-04-18:09"
"1611",0,"Sometimes yes..<ed><U+00A0><U+00BD><ed><U+00B9><U+0086><ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+0099><U+2600><U+FE0F> https://t.co/dwLEmBYXeQ","2016-04-18:09"
"1612",1,"@xSamSlamx @_Juice_07 lol just like at lowes. Its too early!! Maybe youll get a ballin tip today","2016-04-18:09"
"1613",0,"Another Dividend Duopoly: Home Depot And Lowe's https://t.co/5wyDCkoMCb #StockMarketInsights","2016-04-18:09"
"1614",0,"Ed Kelly Collection:Winner of a tractor raffle, @Lowes Home Improvement, February 7, 1977 #tractor #ThomasvilleGA https://t.co/940sjDeLsA","2016-04-18:09"
"1615",1,"Want to work at Lowe's Stores? We're #hiring in #Charlotte, NC! Click for details: https://t.co/iVZdczhqvp #SkilledTrade #Job #Jobs","2016-04-18:09"
"1616",0,"one person followed me // automatically checked by https://t.co/otwXXH9EI0","2016-04-18:09"
"1617",1,"Can you recommend anyone for this #job? Electrical Pro - https://t.co/R7E7z43UUC #Downingtown, PA #Sales #Hiring","2016-04-18:09"
"1618",0,"I'm at @Lowes Home Improvement in Dover, DE https://t.co/72sEoqZ0Ju","2016-04-18:09"
"1619",0,"#SkilledTrade #Job alert: Facility Service Associate | Lowe's Stores | #OsageBeach, MO https://t.co/moTr9K9jqa #Jobs #Hiring","2016-04-18:09"
"1620",0,"#atlhandyman #carpentry #plumbing #siding #homedepot #lowes #jeffthehandyman… https://t.co/j8SLvXqw5l","2016-04-18:09"
"1621",1,"Get creative: Free crafts &amp; classes at Michaels, Home Depot, Lowe's, &amp;more https://t.co/OSlLaMF1ge","2016-04-18:09"
"1622",0,"Lowes Coupons $35 https://t.co/mb79fiXcig Ebay Snipe <U+21BA>RT, Favorite, Share","2016-04-18:09"
"1623",1,"This #Marketing #job might be a great fit for you: Manager Creative Design - https://t.co/pf6GF1Y9SZ #Mooresville, NC #Hiring","2016-04-18:09"
"1624",0,"Lowe's Stores #Labor #Job: Seasonal Night Stockers (Thu-Mon) (#Tulsa, OK) https://t.co/Ino7GGRQrZ #Jobs #Hiring","2016-04-18:09"
"1625",1,"Interested in a #Sales #job near #Prattville, AL? This could be a great fit: https://t.co/TaeWbETja1 #Hiring","2016-04-18:09"
"1626",-2,"Only I would fall down the stairs and nearly break my foot <ed><U+00A0><U+00BD><ed><U+00B9><U+0084><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>","2016-04-18:09"
"1627",1,"Interested in a #CustomerService #job near #Indianapolis, IN? This could be a great fit: https://t.co/aaxACc27wu #Hiring","2016-04-18:09"
"1628",0,"#CustomerService #Job alert: Store Seasonal Employee | Lowe's Stores | #Bartonsville, PA https://t.co/zOvwyuqIPl #Jobs #Hiring","2016-04-18:09"
"1629",1,"Interested in a #SkilledTrade #job near #Russellville, AR? This could be a great fit: https://t.co/q9FaHnfJZg #Hiring","2016-04-18:09"
"1630",0,"#SkilledTrade #Job alert: Plumbing Pro | Lowe's Stores | #Daphne, AL https://t.co/IwbofSZ4fY #Jobs #Hiring","2016-04-18:09"
"1631",0,"@kebbett No official dates announced yet, but stay tuned on social media for more info and event details!","2016-04-18:09"
"1632",0,"RT @OracleRio: @DawnMannix @Breadchick Way to go, @Lowes","2016-04-18:09"
"1633",-1,"@DawnMannix Ugh.... I'd hate to be the customer service rep at Lowes this morning. Namaste!!","2016-04-18:09"
"1634",0,"Project Specialist Interiors - Lowe's Stores: (#Mobile, AL) https://t.co/asyAvql63t #BusinessMgmt #Job #Jobs #Hiring","2016-04-18:09"
"1635",0,"Another Dividend Duopoly: Home Depot And Lowe's:  https://t.co/2huG1isGio","2016-04-18:09"
"1636",0,"Join the Lowe's Stores team! See our latest #Labor #job opening here: https://t.co/aUdkIkZTUe #Wichita, KS #Hiring","2016-04-18:09"
"1637",0,"Sambangi Indonesia Awal Mei, Begini Caranya Bertemu Sam Lowes https://t.co/VTr2GZJkEj","2016-04-18:09"
"1638",1,"@AFW2009 Thanks, and we love you! Happy Monday. :)","2016-04-18:09"
"1639",0,"#HR #Job in #Hammond, LA: HR Manager at Lowe's Stores https://t.co/N6FzylSFR2 #Jobs #Hiring","2016-04-18:09"
"1640",0,"#Memphis, TN #security #Job: Loss Prevention &amp; Safety Spec at Lowe's Stores https://t.co/atueyBgkJN #Jobs #Hiring","2016-04-18:09"
"1641",0,"RT @KyleRadioNOW: Anyone else a Carmel roundabout hater?  Seems like they are every 10 ft in Carmel. Shocked they aren't inside the Lowes t…","2016-04-18:08"
"1642",1,"Interested in a #SupplyChain #job near #Houston, TX? This could be a great fit: https://t.co/CeK7p8Ktp5 #Hiring","2016-04-18:08"
"1643",0,"We're #hiring! Read about our latest #job opening here: Store Seasonal Employee (Outside Lawn and Garden) - https://t.co/FFwKfiKIUK","2016-04-18:08"
"1644",0,"We're #hiring! Click to apply: Store Seasonal Employee - https://t.co/mHluTpzoY9 #CustomerService #Bartonsville, PA #Job #Jobs","2016-04-18:08"
"1645",2,"When you're happy, we're happy! Thanks for letting us know. Happy grilling! https://t.co/mFvYxUc1R2","2016-04-18:08"
"1646",0,"Lowe's Stores #Labor #Job: Store Seasonal Employee (#Birmingham, AL) https://t.co/ZOj8iaA12l #Jobs #Hiring","2016-04-18:08"
"1647",0,"Anyone else a Carmel roundabout hater?  Seems like they are every 10 ft in Carmel. Shocked they aren't inside the Lowes there is so many.","2016-04-18:08"
"1648",0,"@DawnMannix @Breadchick Way to go, @Lowes","2016-04-18:08"
"1649",0,"#CustomerService #Job in #Snellville, GA: Store Seasonal Employee at Lowe's Stores https://t.co/gref1RJDMf #Jobs #Hiring","2016-04-18:08"
"1650",0,"See our latest #Moline, IL #job and click to apply: Dept Mgr Loss Prevent &amp; Safety - https://t.co/iB6Wp8cNCP #security #Hiring","2016-04-18:08"
"1651",0,"Retweeted Seeking Alpha (@SeekingAlpha):

Another Dividend Duopoly: Home Depot And Lowe's https://t.co/crZxMK21tw... https://t.co/ljvTN4xgR0","2016-04-18:08"
"1652",0,"RT SeekingAlpha: Another Dividend Duopoly: Home Depot And Lowe's https://t.co/iRfFZWvOsm $HD $LOW","2016-04-18:08"
"1653",0,"Another Dividend Duopoly: Home Depot And Lowe's https://t.co/K5YBIRivBp $HD $LOW","2016-04-18:08"
"1654",0,"Another Dividend Duopoly: Home Depot And Lowe's https://t.co/n5rxo7Pzv3 $HD $LOW","2016-04-18:08"
"1655",0,"Another Dividend Duopoly: Home Depot And Lowe's https://t.co/KsP8YfsGv4 $HD $LOW","2016-04-18:08"
"1656",0,"See our latest #Mobile, AL #job and click to apply: Customer Service Associate II - https://t.co/vsKcojCfDV #CustomerService #Hiring","2016-04-18:08"
"1657",0,"Customer Service Associate I - Hardware - Lowe's Stores: (#Greenville, SC) https://t.co/6LINjZac5K #CustomerService #Job #Jobs #Hiring","2016-04-18:08"
"1658",0,"Join the Lowe's Stores team! See our latest #BusinessMgmt #job opening here: https://t.co/Ix227PPCcA #RapidCity, SD #Hiring","2016-04-18:08"
"1659",1,"Want to work at Lowe's Stores? We're #hiring in #Mobile, AL! Click for details: https://t.co/mvs9ByPP9I #FacilitiesMgmt #Job #Jobs","2016-04-18:08"
"1660",0,"@DavesGrill @marylene58 I can see it in @lowes the innie plug and the outtie plug","2016-04-18:08"
"1661",0,"https://t.co/S4Zf2W6Zcw","2016-04-18:08"
"1662",1,"Yard work stuff.... (at @Lowes Home Improvement in Mechanicsburg, PA) https://t.co/Di9UF47GvN","2016-04-18:08"
"1663",0,"Lowe's Stores: Paint (#Tuscaloosa, AL) https://t.co/qni1UzC5ug #CustomerService #Job #Jobs #Hiring","2016-04-18:08"
"1664",1,"This #IT #job might be a great fit for you: IAM Developer - https://t.co/zKfBilEXVy #Mooresville, NC #Hiring","2016-04-18:08"
